2019-06-17 14:20:52,633 INFO - helpers.log_helper - Completed configuring logger.
2019-06-17 14:28:12,776 INFO - __main__ - Completed generating dataset.
2019-06-17 14:28:12,777 INFO - __main__ - Dataset info: {'X_train_np.shape': (621, 1329, 672, 3), 'y_train_np.shape': (621, 1329, 5), 'X_val_np.shape': (207, 1329, 672, 3), 'y_val_np.shape': (207, 1329, 5), 'X_test_np.shape': (208, 1329, 672, 3), 'y_test_np.shape': (208, 1329, 5)}
2019-06-17 14:28:13,060 WARNING - tensorflow - From /home/ubuntu/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/resource_variable_ops.py:435: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
2019-06-17 14:28:13,216 WARNING - tensorflow - From /home/ubuntu/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/keras/layers/core.py:143: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
2019-06-17 14:28:17,391 WARNING - tensorflow - From /home/ubuntu/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
2019-06-17 14:28:24,920 INFO - models.tcn - Model summary:
2019-06-17 14:28:24,921 INFO - models.tcn - ---------
2019-06-17 14:28:24,921 INFO - models.tcn - Variables: name (type shape) [size]
2019-06-17 14:28:24,921 INFO - models.tcn - ---------
2019-06-17 15:45:35,702 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 477] [Learning rate: 2.4292E-03] rmse: 0.0418691218
2019-06-17 15:45:36,006 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 478] [Learning rate: 2.4292E-03] rmse: 0.0348529999
2019-06-17 15:45:36,309 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 479] [Learning rate: 2.4292E-03] rmse: 0.0153568621
2019-06-17 15:45:36,612 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 480] [Learning rate: 2.4292E-03] rmse: 0.0259255167
2019-06-17 15:45:36,915 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 481] [Learning rate: 2.4292E-03] rmse: 0.0129019023
2019-06-17 15:45:37,219 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 482] [Learning rate: 2.4292E-03] rmse: 0.0156100810
2019-06-17 15:45:37,521 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 483] [Learning rate: 2.4292E-03] rmse: 0.0127211466
2019-06-17 15:45:37,826 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 484] [Learning rate: 2.4292E-03] rmse: 0.0377137926
2019-06-17 15:45:38,130 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 485] [Learning rate: 2.4292E-03] rmse: 0.0344871773
2019-06-17 15:45:38,433 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 486] [Learning rate: 2.4292E-03] rmse: 0.0380422957
2019-06-17 15:45:38,736 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 487] [Learning rate: 2.4292E-03] rmse: 0.0369466505
2019-06-17 15:45:39,040 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 488] [Learning rate: 2.4292E-03] rmse: 0.0371419942
2019-06-17 15:45:39,343 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 489] [Learning rate: 2.4292E-03] rmse: 0.0272504137
2019-06-17 15:45:39,646 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 490] [Learning rate: 2.4292E-03] rmse: 0.0394644177
2019-06-17 15:45:39,950 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 491] [Learning rate: 2.4292E-03] rmse: 0.0423718577
2019-06-17 15:45:40,253 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 492] [Learning rate: 2.4292E-03] rmse: 0.0240449553
2019-06-17 15:45:40,557 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 493] [Learning rate: 2.4292E-03] rmse: 0.0257181877
2019-06-17 15:45:40,860 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 494] [Learning rate: 2.4292E-03] rmse: 0.0363005421
2019-06-17 15:45:41,163 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 495] [Learning rate: 2.4292E-03] rmse: 0.0244801307
2019-06-17 15:45:41,466 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 496] [Learning rate: 2.4292E-03] rmse: 0.0271037588
2019-06-17 15:45:41,769 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 497] [Learning rate: 2.4292E-03] rmse: 0.0646868535
2019-06-17 15:45:42,072 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 498] [Learning rate: 2.4292E-03] rmse: 0.0379964759
2019-06-17 15:45:42,375 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 499] [Learning rate: 2.4292E-03] rmse: 0.0197390617
2019-06-17 15:45:42,678 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 500] [Learning rate: 2.4292E-03] rmse: 0.0318632453
2019-06-17 15:45:42,982 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 501] [Learning rate: 2.4292E-03] rmse: 0.0307501022
2019-06-17 15:45:43,285 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 502] [Learning rate: 2.4292E-03] rmse: 0.0377526572
2019-06-17 15:45:43,588 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 503] [Learning rate: 2.4292E-03] rmse: 0.0304757318
2019-06-17 15:45:43,891 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 504] [Learning rate: 2.4292E-03] rmse: 0.0149500434
2019-06-17 15:45:44,195 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 505] [Learning rate: 2.4292E-03] rmse: 0.0360956323
2019-06-17 15:45:44,498 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 506] [Learning rate: 2.4292E-03] rmse: 0.0152200713
2019-06-17 15:45:44,801 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 507] [Learning rate: 2.4292E-03] rmse: 0.0294249784
2019-06-17 15:45:45,106 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 508] [Learning rate: 2.4292E-03] rmse: 0.0292185691
2019-06-17 15:45:45,409 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 509] [Learning rate: 2.4292E-03] rmse: 0.0179336388
2019-06-17 15:45:45,712 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 510] [Learning rate: 2.4292E-03] rmse: 0.0320024137
2019-06-17 15:45:46,016 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 511] [Learning rate: 2.4292E-03] rmse: 0.0311746901
2019-06-17 15:45:46,319 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 512] [Learning rate: 2.4292E-03] rmse: 0.0401568410
2019-06-17 15:45:46,621 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 513] [Learning rate: 2.4292E-03] rmse: 0.0256479456
2019-06-17 15:45:46,924 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 514] [Learning rate: 2.4292E-03] rmse: 0.0329523168
2019-06-17 15:45:47,227 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 515] [Learning rate: 2.4292E-03] rmse: 0.0340732808
2019-06-17 15:45:47,530 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 516] [Learning rate: 2.4292E-03] rmse: 0.0215929502
2019-06-17 15:45:47,833 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 517] [Learning rate: 2.4292E-03] rmse: 0.0141759422
2019-06-17 15:45:48,136 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 518] [Learning rate: 2.4292E-03] rmse: 0.0139757530
2019-06-17 15:45:48,439 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 519] [Learning rate: 2.4292E-03] rmse: 0.0402916639
2019-06-17 15:45:48,744 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 520] [Learning rate: 2.4292E-03] rmse: 0.0299929364
2019-06-17 15:45:49,048 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 521] [Learning rate: 2.4292E-03] rmse: 0.0310500555
2019-06-17 15:45:49,352 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 522] [Learning rate: 2.4292E-03] rmse: 0.0298800920
2019-06-17 15:45:49,655 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 523] [Learning rate: 2.4292E-03] rmse: 0.0390812188
2019-06-17 15:45:49,958 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 524] [Learning rate: 2.4292E-03] rmse: 0.0312701417
2019-06-17 15:45:50,261 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 525] [Learning rate: 2.4292E-03] rmse: 0.0201864812
2019-06-17 15:45:50,564 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 526] [Learning rate: 2.4292E-03] rmse: 0.0208674882
2019-06-17 15:45:50,868 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 527] [Learning rate: 2.4292E-03] rmse: 0.0413724149
2019-06-17 15:45:51,171 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 528] [Learning rate: 2.4292E-03] rmse: 0.0347973699
2019-06-17 15:45:51,475 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 529] [Learning rate: 2.4292E-03] rmse: 0.0207334422
2019-06-17 15:45:51,778 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 530] [Learning rate: 2.4292E-03] rmse: 0.0307952636
2019-06-17 15:45:52,082 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 531] [Learning rate: 2.4292E-03] rmse: 0.0170384725
2019-06-17 15:45:52,385 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 532] [Learning rate: 2.4292E-03] rmse: 0.0339196034
2019-06-17 15:45:52,689 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 533] [Learning rate: 2.4292E-03] rmse: 0.0280039272
2019-06-17 15:45:52,992 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 534] [Learning rate: 2.4292E-03] rmse: 0.0469168908
2019-06-17 15:45:53,295 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 535] [Learning rate: 2.4292E-03] rmse: 0.0348697886
2019-06-17 15:45:53,598 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 536] [Learning rate: 2.4292E-03] rmse: 0.0178134174
2019-06-17 15:45:53,902 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 537] [Learning rate: 2.4292E-03] rmse: 0.0330256212
2019-06-17 15:45:54,205 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 538] [Learning rate: 2.4292E-03] rmse: 0.0339992546
2019-06-17 15:45:54,509 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 539] [Learning rate: 2.4292E-03] rmse: 0.0350519710
2019-06-17 15:45:54,811 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 540] [Learning rate: 2.4292E-03] rmse: 0.0148481881
2019-06-17 15:45:55,115 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 541] [Learning rate: 2.4292E-03] rmse: 0.0346467850
2019-06-17 15:45:55,418 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 542] [Learning rate: 2.4292E-03] rmse: 0.0439535041
2019-06-17 15:45:55,721 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 543] [Learning rate: 2.4292E-03] rmse: 0.0335821301
2019-06-17 15:45:56,024 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 544] [Learning rate: 2.4292E-03] rmse: 0.0133327075
2019-06-17 15:45:56,327 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 545] [Learning rate: 2.4292E-03] rmse: 0.0260018306
2019-06-17 15:45:56,630 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 546] [Learning rate: 2.4292E-03] rmse: 0.0449229064
2019-06-17 15:45:56,933 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 547] [Learning rate: 2.4292E-03] rmse: 0.0325418782
2019-06-17 15:45:57,236 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 548] [Learning rate: 2.4292E-03] rmse: 0.0163732441
2019-06-17 15:45:57,540 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 549] [Learning rate: 2.4292E-03] rmse: 0.0327363886
2019-06-17 15:45:57,843 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 550] [Learning rate: 2.4292E-03] rmse: 0.0198209680
2019-06-17 15:45:58,148 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 551] [Learning rate: 2.4292E-03] rmse: 0.0338121510
2019-06-17 15:45:58,452 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 552] [Learning rate: 2.4292E-03] rmse: 0.0341776081
2019-06-17 15:45:58,757 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 553] [Learning rate: 2.4292E-03] rmse: 0.0322878302
2019-06-17 15:45:59,060 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 554] [Learning rate: 2.4292E-03] rmse: 0.0196976162
2019-06-17 15:45:59,364 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 555] [Learning rate: 2.4292E-03] rmse: 0.0395272223
2019-06-17 15:45:59,667 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 556] [Learning rate: 2.4292E-03] rmse: 0.0459574361
2019-06-17 15:45:59,970 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 557] [Learning rate: 2.4292E-03] rmse: 0.0368469395
2019-06-17 15:46:00,274 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 558] [Learning rate: 2.4292E-03] rmse: 0.0150319098
2019-06-17 15:46:00,578 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 559] [Learning rate: 2.4292E-03] rmse: 0.0590782184
2019-06-17 15:46:00,882 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 560] [Learning rate: 2.4292E-03] rmse: 0.0436176802
2019-06-17 15:46:01,185 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 561] [Learning rate: 2.4292E-03] rmse: 0.0216351900
2019-06-17 15:46:01,490 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 562] [Learning rate: 2.4292E-03] rmse: 0.0386799287
2019-06-17 15:46:01,793 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 563] [Learning rate: 2.4292E-03] rmse: 0.0426089738
2019-06-17 15:46:02,096 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 564] [Learning rate: 2.4292E-03] rmse: 0.0499214762
2019-06-17 15:46:02,401 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 565] [Learning rate: 2.4292E-03] rmse: 0.0361266985
2019-06-17 15:46:02,704 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 566] [Learning rate: 2.4292E-03] rmse: 0.0187827466
2019-06-17 15:46:03,008 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 567] [Learning rate: 2.4292E-03] rmse: 0.0243287503
2019-06-17 15:46:03,313 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 568] [Learning rate: 2.4292E-03] rmse: 0.0480901139
2019-06-17 15:46:03,616 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 569] [Learning rate: 2.4292E-03] rmse: 0.0219693910
2019-06-17 15:46:03,919 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 570] [Learning rate: 2.4292E-03] rmse: 0.0550339551
2019-06-17 15:46:04,222 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 571] [Learning rate: 2.4292E-03] rmse: 0.0229026710
2019-06-17 15:46:04,527 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 572] [Learning rate: 2.4292E-03] rmse: 0.0416308062
2019-06-17 15:46:04,831 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 573] [Learning rate: 2.4292E-03] rmse: 0.0336240842
2019-06-17 15:46:05,134 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 574] [Learning rate: 2.4292E-03] rmse: 0.0343997479
2019-06-17 15:46:05,437 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 575] [Learning rate: 2.4292E-03] rmse: 0.0211743430
2019-06-17 15:46:05,740 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 576] [Learning rate: 2.4292E-03] rmse: 0.0349009119
2019-06-17 15:46:06,043 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 577] [Learning rate: 2.4292E-03] rmse: 0.0354048249
2019-06-17 15:46:06,346 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 578] [Learning rate: 2.4292E-03] rmse: 0.0360368472
2019-06-17 15:46:06,649 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 579] [Learning rate: 2.4292E-03] rmse: 0.0346394391
2019-06-17 15:46:06,953 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 580] [Learning rate: 2.4292E-03] rmse: 0.0329694025
2019-06-17 15:46:07,256 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 581] [Learning rate: 2.4292E-03] rmse: 0.0347053467
2019-06-17 15:46:07,559 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 582] [Learning rate: 2.4292E-03] rmse: 0.0305010436
2019-06-17 15:46:07,863 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 583] [Learning rate: 2.4292E-03] rmse: 0.0411745523
2019-06-17 15:46:08,166 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 584] [Learning rate: 2.4292E-03] rmse: 0.0367522545
2019-06-17 15:46:08,470 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 585] [Learning rate: 2.4292E-03] rmse: 0.0201996898
2019-06-17 15:46:08,775 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 586] [Learning rate: 2.4292E-03] rmse: 0.0340190023
2019-06-17 15:46:09,079 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 587] [Learning rate: 2.4292E-03] rmse: 0.0376262370
2019-06-17 15:46:09,384 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 588] [Learning rate: 2.4292E-03] rmse: 0.0364209635
2019-06-17 15:46:09,690 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 589] [Learning rate: 2.4292E-03] rmse: 0.0354189150
2019-06-17 15:46:09,994 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 590] [Learning rate: 2.4292E-03] rmse: 0.0119887724
2019-06-17 15:46:10,300 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 591] [Learning rate: 2.4292E-03] rmse: 0.0376851331
2019-06-17 15:46:10,606 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 592] [Learning rate: 2.4292E-03] rmse: 0.0363913210
2019-06-17 15:46:10,911 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 593] [Learning rate: 2.4292E-03] rmse: 0.0321245783
2019-06-17 15:46:11,215 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 594] [Learning rate: 2.4292E-03] rmse: 0.0149745167
2019-06-17 15:46:11,518 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 595] [Learning rate: 2.4292E-03] rmse: 0.0162067071
2019-06-17 15:46:11,823 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 596] [Learning rate: 2.4292E-03] rmse: 0.0304528226
2019-06-17 15:46:12,126 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 597] [Learning rate: 2.4292E-03] rmse: 0.0275246129
2019-06-17 15:46:12,429 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 598] [Learning rate: 2.4292E-03] rmse: 0.0337897314
2019-06-17 15:46:12,732 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 599] [Learning rate: 2.4292E-03] rmse: 0.0148661797
2019-06-17 15:46:13,035 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 600] [Learning rate: 2.4292E-03] rmse: 0.0162504536
2019-06-17 15:46:13,338 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 601] [Learning rate: 2.4292E-03] rmse: 0.0346591864
2019-06-17 15:46:13,642 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 602] [Learning rate: 2.4292E-03] rmse: 0.0387765942
2019-06-17 15:46:13,946 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 603] [Learning rate: 2.4292E-03] rmse: 0.0329827947
2019-06-17 15:46:14,249 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 604] [Learning rate: 2.4292E-03] rmse: 0.0289322454
2019-06-17 15:46:14,552 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 605] [Learning rate: 2.4292E-03] rmse: 0.0111051577
2019-06-17 15:46:14,856 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 606] [Learning rate: 2.4292E-03] rmse: 0.0416590442
2019-06-17 15:46:15,160 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 607] [Learning rate: 2.4292E-03] rmse: 0.0182500013
2019-06-17 15:46:15,463 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 608] [Learning rate: 2.4292E-03] rmse: 0.0403998982
2019-06-17 15:46:15,768 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 609] [Learning rate: 2.4292E-03] rmse: 0.0328669676
2019-06-17 15:46:16,071 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 610] [Learning rate: 2.4292E-03] rmse: 0.0318762750
2019-06-17 15:46:16,375 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 611] [Learning rate: 2.4292E-03] rmse: 0.0319531339
2019-06-17 15:46:16,678 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 612] [Learning rate: 2.4292E-03] rmse: 0.0477002266
2019-06-17 15:46:16,981 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 613] [Learning rate: 2.4292E-03] rmse: 0.0397513889
2019-06-17 15:46:17,284 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 614] [Learning rate: 2.4292E-03] rmse: 0.0362579797
2019-06-17 15:46:17,587 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 615] [Learning rate: 2.4292E-03] rmse: 0.0296943533
2019-06-17 15:46:17,890 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 616] [Learning rate: 2.4292E-03] rmse: 0.0445714034
2019-06-17 15:46:18,194 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 617] [Learning rate: 2.4292E-03] rmse: 0.0403425718
2019-06-17 15:46:18,497 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 618] [Learning rate: 2.4292E-03] rmse: 0.0138953049
2019-06-17 15:46:18,800 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 619] [Learning rate: 2.4292E-03] rmse: 0.0372401259
2019-06-17 15:46:19,103 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 620] [Learning rate: 2.4292E-03] rmse: 0.0133067719
2019-06-17 15:46:19,406 INFO - trainers.nn_trainer - [train] [Epoch: 20] [Batch: 621] [Learning rate: 2.4292E-03] rmse: 0.0303462109
2019-06-17 15:46:39,590 INFO - trainers.nn_trainer - [val] [Epoch: 20] rmse: 0.0421265543
2019-06-17 15:46:59,861 INFO - trainers.nn_trainer - [test] [Epoch: 20] rmse: 0.0445933196
2019-06-17 15:47:00,164 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 1] [Learning rate: 2.4049E-03] rmse: 0.0287679835
2019-06-17 15:47:00,467 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 2] [Learning rate: 2.4049E-03] rmse: 0.0421055536
2019-06-17 15:47:00,770 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 3] [Learning rate: 2.4049E-03] rmse: 0.0335943129
2019-06-17 15:47:01,073 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 4] [Learning rate: 2.4049E-03] rmse: 0.0564374280
2019-06-17 15:47:01,376 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 5] [Learning rate: 2.4049E-03] rmse: 0.0242972847
2019-06-17 15:47:01,680 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 6] [Learning rate: 2.4049E-03] rmse: 0.0179564020
2019-06-17 15:47:01,983 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 7] [Learning rate: 2.4049E-03] rmse: 0.0411947404
2019-06-17 15:47:02,286 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 8] [Learning rate: 2.4049E-03] rmse: 0.0445845262
2019-06-17 15:47:02,589 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 9] [Learning rate: 2.4049E-03] rmse: 0.0271107193
2019-06-17 15:47:02,892 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 10] [Learning rate: 2.4049E-03] rmse: 0.0186706475
2019-06-17 15:47:03,197 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 11] [Learning rate: 2.4049E-03] rmse: 0.0323294583
2019-06-17 15:47:03,500 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 12] [Learning rate: 2.4049E-03] rmse: 0.0395376322
2019-06-17 15:47:03,803 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 13] [Learning rate: 2.4049E-03] rmse: 0.0319568044
2019-06-17 15:47:04,106 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 14] [Learning rate: 2.4049E-03] rmse: 0.0335971266
2019-06-17 15:47:04,409 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 15] [Learning rate: 2.4049E-03] rmse: 0.0189320001
2019-06-17 15:47:04,712 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 16] [Learning rate: 2.4049E-03] rmse: 0.0195899573
2019-06-17 15:47:05,015 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 17] [Learning rate: 2.4049E-03] rmse: 0.0159973268
2019-06-17 15:47:05,318 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 18] [Learning rate: 2.4049E-03] rmse: 0.0321720052
2019-06-17 15:47:05,621 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 19] [Learning rate: 2.4049E-03] rmse: 0.0313592283
2019-06-17 15:47:05,924 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 20] [Learning rate: 2.4049E-03] rmse: 0.0375949252
2019-06-17 15:47:06,227 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 21] [Learning rate: 2.4049E-03] rmse: 0.0369289082
2019-06-17 15:47:06,530 INFO - trainers.nn_trainer - [train] [Epoch: 21] [Batch: 22] [Learning rate: 2.4049E-03] rmse: 0.0330502588
